"","Healthy_1W","Healthy_3W","Healthy_5W","Diabetic_1W","Diabetic_3W","Diabetic_5W","Trained_diabetic_1W","Trained_diabetic_3W","Trained_diabetic_5W","Trained_1W","Trained_3W","Trained_5W"
"101822_at",8.01165100740371,7.83554167420011,7.74875517569391,7.7628619866652,7.90229823842242,7.72352866792995,7.93302195318807,7.81655648874382,7.85653022250832,8.05579871676823,7.94652857856794,7.874060454968
"101823_at",5.65002727023154,5.55806029109412,5.41175422559339,5.46008075588586,5.54275754140031,5.48882195689201,5.71188875561373,5.52992219338028,5.53786830110907,5.74590783270708,5.55176370253252,5.45121721079558
"101824_at",5.62542269040982,5.43123677927372,5.36402572890175,5.36827778688007,5.25831418943471,5.17360254875868,5.4737004553966,5.44127569403596,5.11111999879093,5.56658334597238,5.4789645648307,5.21334267672887
"101825_at",5.07259080277312,4.95689489778199,4.9197384062006,4.99690983110815,4.97023014687309,4.76410399337223,5.21915198919547,5.04839135390365,5.02998976323877,5.2018589452703,5.07549522049831,4.97104554092156
"101826_at",3.80393802670726,3.44489318030758,3.37344620186056,3.41616100810811,3.47694055499443,3.42855105993613,3.54045288049807,3.20166368049214,3.43846796433771,3.5251927186275,3.48295959982087,3.35849220619772
"101827_at",8.0268524348303,7.86565766018586,7.68192656535103,7.79382848473663,7.77727123808083,7.64691615982226,7.87166396958968,7.81544949375552,7.80968799701985,7.81638372317433,7.98315321193581,8.02521863825199
"101828_at",6.02461739837925,5.93536660010672,6.02925426136919,5.90466206545413,5.91574672501312,5.70777422993195,5.80057608199541,5.60852379482396,5.864659872278,5.72116879013736,5.95678487943419,5.87216679084311
"101829_at",6.0877122477098,5.88158184457111,5.83790561373945,5.99086570988652,5.89435491843424,5.78503225417667,6.13650770292486,5.88739032738831,5.76657619799414,6.08784443105179,6.04867460489758,5.76514631446791
"101830_at",6.67282105145908,6.41908582948916,6.27558289757972,6.58628920019007,6.46301368240724,6.29967171586571,6.62495817133336,6.4350758842165,6.29510843439183,6.65271956917573,6.5124499023042,6.38563060647213
"101831_at",7.43276637302934,7.27398460317389,7.41111502854834,7.37809718504322,7.36579656830632,7.14537078538346,7.41333952969615,7.37993777927918,7.35281160737976,7.71937953623797,7.30969092656033,7.40798137414733
"101834_at",6.63751051644012,6.69919550526273,6.52883469516777,6.6276972030617,6.62340092873264,6.40978172374366,6.60025257063129,6.60976607847388,6.60017866635189,6.6526677738216,6.65453262137693,6.55098743507801
"101835_at",6.8963710189546,6.75380214745632,6.53950069796187,6.80268135645349,6.81379861859911,6.45948333207979,6.93393737284151,6.79890666711995,6.57186006839926,6.77442076540211,6.81704653381733,6.6204353454589
"101836_at",4.39821678570096,4.190727511572,4.08592020277174,4.79860691024561,4.65234942349724,4.36954685548248,4.75142747677547,4.63950800452406,4.6068503920676,4.35458465527605,4.29850440995254,4.08725042729598
"101837_g_at",7.85753714713627,8.64996007612024,8.35915482559459,9.24998335209944,9.25641302492244,8.81503611233791,8.61454111655411,9.17336872306586,8.91934619182552,8.4642044725363,8.57182965987148,8.37077137367934
"101838_r_at",7.38994094883712,7.91034333054329,7.6491297741123,8.29808917365483,8.37409727285775,8.04322307873993,7.92557927055848,8.14811490974616,7.93063539853516,7.80656660938539,7.88736937162901,7.7046349071096
"101839_at",4.49602768142759,4.16747658274437,4.15850265826316,4.33076460227947,4.30847581868838,4.12786586373996,4.40297536071285,4.28685410586067,4.29628061201608,4.35028494233056,4.36793210781794,4.1747656483941
"101840_at",5.37722547552412,5.28859598856255,5.36294721464577,5.5828464406623,5.57048039210384,5.21057517767884,5.5461072180038,5.49360521038714,5.33966189285985,5.47688302639207,5.58648626650768,5.44664972102333
"101841_at",4.73265628696374,4.70726179288336,4.73039221508874,4.99394638339978,4.8815088449368,4.886678881285,4.97645997039478,5.05357799123922,4.86202225945822,4.83677599748365,4.81148197804228,4.76931463630146
"101842_g_at",6.37829183289992,6.32124261449227,6.22493910741486,6.40998501878739,6.45960729587419,6.11253269298453,6.5909909554154,6.4175099972067,6.43596683636244,6.47145952323137,6.44955054758218,6.25218754130035
"101843_at",8.58255148706452,8.56314636392677,8.49889597775115,8.7919244539937,8.60457449821676,8.29045575376073,8.62979397164444,8.6881798983192,8.5135845035411,8.54701707682798,8.55356857890121,8.50031997632578
"101844_at",7.36456290840617,7.24957687865925,7.08077972691875,7.10693575364322,7.12795576035059,6.98569563684836,7.21875172693538,7.12812257893198,7.11687279662292,7.22692094221171,7.35822703264989,7.21862841138717
"101845_s_at",3.76709304349988,3.65931566852364,3.35930678039042,3.37164842714857,3.58807436478874,3.38339522548411,3.60673104888072,3.5410584533024,3.21006606901651,3.72279155949418,3.64660560378385,3.36617315497482
"101846_r_at",5.8217298663927,5.65233978705678,5.52929278282017,5.71570918360927,5.69426480378013,5.40286709016274,5.7617219397497,5.76183912754195,5.50187749149813,5.76483334946611,5.91042955762382,5.72839484951921
"101847_at",4.55245448739816,4.46805550720054,4.44701327614672,4.26799359835555,4.46113925812821,4.34344976360634,4.49900348133067,4.45581227490165,4.45993862669921,4.55481088922862,4.48366196581487,4.4273668477214
"101848_g_at",4.88308239497527,4.79462860828683,4.77453454644422,4.78567778750153,4.61916285973843,4.80363121234862,4.79394055103261,4.86132078492034,4.66180322390361,4.63846689540666,4.83653077315172,4.58594835030036
"101850_at",4.51745412741127,4.64889082448931,4.76377391306706,4.72800329916346,4.77608438354903,5.03706640611352,4.47363214670994,4.72581719270327,4.8394228770869,4.65141716588715,4.73100659708625,4.80693694185279
"101851_at",5.38297186268706,5.35581012869902,5.16290681363737,5.01999864438464,4.99133243056306,4.9955643313531,5.18551666158364,5.36498409940932,5.13578223289413,5.35378428132279,5.29953545631047,5.2792361928916
"101853_f_at",5.02374678714577,4.93368689720188,5.31931889166701,4.93992548375575,5.09136186685258,5.57662534104886,4.87197609953488,5.01931306932752,5.69539843688419,4.92296912883341,4.76883610240269,5.13779419592711
"101854_r_at",8.419885541543,8.50873759199412,8.53124031746251,8.73954077704535,8.63467754460727,8.4329177409322,8.58052458764046,8.59674001776599,8.62857300865221,8.62682367726823,8.68082334531777,8.64245264752136
"101855_at",6.42098075822828,6.41334433337106,6.28578608162629,6.36954357064401,6.32911622562233,6.10326389968163,6.54724646395809,6.32699353895898,6.31631908560189,6.64864443832711,6.44542334558944,6.36164771745413
"101856_at",7.50514226862209,7.40601088087914,7.3908837424596,7.39838091083486,7.35662372770575,7.25102257303219,7.42700672354684,7.36591313602563,7.49141834566654,7.40674471817162,7.53476815539687,7.52305454807568
"101857_at",5.62983747992307,5.56144675112702,5.68919179596814,5.7440824868523,5.7247183981023,5.74431629626767,5.73177181871906,5.77584876073447,5.68987078604481,5.31341521128126,5.46100949162651,5.61249087340223
"101858_at",8.01565038973223,8.00494969518525,7.84914218630854,7.86723311420846,7.84494377914322,7.66246608526879,8.13118954769025,7.92784689384624,7.78532089347742,7.99188275916276,8.10355419058394,7.89213027164465
"101859_at",7.05655718176944,6.7761369833199,6.76433745142411,6.88913908258352,6.85999713286314,6.73685823256579,7.00132931376102,6.80334058375324,6.81878828321093,6.87557671796735,6.92673164671479,6.907582483267
"101860_at",3.66303013616668,3.63510978842077,3.99011816940682,3.83893300508675,3.80890352496674,4.01928596284143,3.72986064565697,3.74577350940895,4.05236228813168,3.72445483142381,3.83804868146,3.96702618687839
"101861_at",7.58746832300817,7.44490352628652,7.50656944942621,7.54851800389458,7.63542057434647,7.63746044393857,7.45788074018411,7.6252061242026,7.69984536057656,7.52732950510724,7.47896660323099,7.53778759727752
"101862_at",6.06495874564613,5.61018769692701,5.72442450886951,5.68189115073479,5.70658060765448,5.55125500496895,5.91241216965259,5.77491992379952,5.65095731369991,5.74400094112544,5.70403131264457,5.87874058665586
"101863_at",4.43858136481615,3.96427281760393,4.27436026277104,3.83098687531082,3.76228852926728,4.22601210813169,3.97390292321892,3.82218138369763,3.89710531126128,4.05439166719639,4.09624876261052,4.59193288669313
"101864_at",7.66049538915267,7.52484187864481,7.34046441619788,7.50227086749006,7.50768933372996,7.31196193774679,7.49812260060617,7.54335834180519,7.42993165549993,7.58838056353719,7.39736543642925,7.40670487215449
"101865_at",4.7823388320693,4.60998095454069,4.61518476703247,4.61889686419146,4.86667887103918,4.59934700698586,4.83698832625148,4.8439156721122,4.62217292997383,4.69154449353283,4.71216882203729,4.66232853643734
"101866_at",7.0370960403493,7.25504183951729,7.01294516564292,7.07182067025993,6.82084045599502,6.75883207236206,7.13648779659255,7.01445482959028,6.86284220240283,7.16469956743788,7.33326324547905,7.13980946045374
"101867_at",9.95529184467408,10.0999425101851,10.144770631269,10.0025557805511,9.91882014390924,10.0909448130958,9.95554869787777,9.96873775819137,9.774581554468,9.98615650910818,9.88065695518207,10.0027261775242
"101868_i_at",7.10441219985206,6.99035604563403,7.07223675281051,6.99322422911214,7.07325728664023,6.97648261413782,7.10747186055914,7.09682314426763,6.96799655195567,7.01228706414379,7.13243150658412,6.91859083178772
"101869_s_at",11.0838977587323,11.0666895616098,11.0509183157487,11.5082286062152,11.6483408325701,12.0021669060944,10.8791871562679,11.9935085362181,12.2887230637684,11.40954537744,10.838454839139,11.1160518867621
"101870_at",5.86542009401722,5.83136657564752,5.75855196389491,5.92728637866773,5.84852167317475,5.80551423160519,5.95615075952329,5.71246366912407,5.80171767515684,6.10776420304932,6.2006384307723,5.79400341838255
"101871_f_at",6.33709628600881,6.14710008268155,6.03610822505833,6.10477898159298,5.95511437590327,5.95116189895146,6.13161185908845,6.10339874981644,5.85640722179156,6.04903021054807,6.09384613538575,6.05069485330596
"101872_at",7.1239251910825,6.91701716453481,6.67380497291384,6.88040854860336,6.84163816522791,6.54253941454498,7.00511107035585,6.91774963245479,6.68616309222713,6.99042658893166,6.96192804265205,6.67151188690958
"101873_at",5.47996430834786,5.29556794932663,5.25794491168818,5.1293048838965,5.33801541039615,5.10466850914547,5.33346566535562,5.21296639611968,5.22659187052235,5.45411685014558,5.29012559830286,5.27724566246485
"101874_s_at",3.24694377958389,3.36235467539862,3.09650429632031,3.16630670414657,3.30070852687252,3.14638206926887,3.19649239860839,3.23299642167734,3.19839005476717,3.2383257041901,3.26358478161902,3.25632425702931
"101875_at",7.85119658817423,7.9627968928113,7.77625317291742,7.89695210728374,7.80597016415203,7.51366020050354,7.94406258120004,8.02046516734577,7.68179591633779,7.81283903797619,7.86327785302104,7.80957572394489
"101876_s_at",7.37662702065478,7.64393308144178,8.27053146642239,7.59565851042709,7.69331848261349,8.48315542691227,7.28598516060191,7.58620802094597,8.20106938558892,7.61858967452882,7.36774462530357,7.71750885105379
"101877_at",7.02922105815392,7.15631306470639,7.14843031401255,7.09847707959053,7.12031761857461,7.26078431216603,7.01242973538647,6.95187710918632,7.16305535396495,7.0511396009394,6.9630733193342,7.05084921895738
"101878_at",3.5337113138432,3.61262326316662,3.49241279168878,3.49114139557271,3.53566617339536,3.22584630912056,3.59728397641092,3.57783878494294,3.3458785254014,3.68966479396731,3.57015987120065,3.52787839445291
"101879_s_at",6.46944496726674,6.42294694103445,6.44851772174065,6.39526082490879,6.45980852493535,6.44118488498493,6.3928890648043,6.40545521992908,6.57054681980311,6.45967506694372,6.44959208470268,6.39115495959051
"101880_at",7.04314441912622,6.83308748005243,6.7273013785341,6.7522466334811,6.74597820252032,6.66147386584726,6.98399899879645,6.75806269607072,6.61747702503924,6.69060798199039,6.88019197833919,6.64263961418249
"101881_g_at",7.0550825573592,7.02768629390802,6.90149504168132,6.81998198731682,6.84667693229588,6.77364608145639,6.81754058796997,6.87312524625105,6.81827166359583,6.81811965208021,7.04897138126081,7.05391721196074
"101882_s_at",7.82206810901352,7.71822626375893,7.67378181572091,7.67858943088143,7.60339231206471,7.64155751667708,7.58452201057699,7.76403983822331,7.57903881501242,7.77319963099465,7.83352021111553,7.70551588452095
"101883_s_at",6.06444805939609,6.45947222168606,5.89686306954236,5.69620387352018,5.99927292359459,6.5091016889493,5.6092755035367,5.90918160435558,5.76057390870022,5.95473589246358,5.98258567931369,5.50147270428365
"101884_at",3.64423026776794,3.56647845613834,3.57392622614104,3.51970492979789,3.57446636967599,3.83441810041351,3.67202717986821,3.79602302528216,3.53215523452085,3.93759361678037,3.48449026918368,3.59244602515781
"101885_at",3.64071803494537,3.3499075572532,3.35872716570858,3.54822694847373,3.45920174873019,3.45521718355309,3.44194387545935,3.30806088526429,3.37331962066708,3.46368928955021,3.52906165924703,3.3420098439574
"101886_f_at",8.793341090141,8.70438454205263,8.76537669068864,9.65288557017486,9.36754518762472,9.0565178077664,9.26469708744293,9.16796245610309,9.27035109069417,9.12455449278965,8.75670887827892,8.51074555516085
"101887_at",7.67731715350956,7.57174421465887,7.55978675146172,7.75758629109815,7.73934537746233,7.41709379766364,7.8207046158646,7.64290205831502,7.53760537059106,7.74782438076667,7.70355082017353,7.58480312141712
"101888_at",5.31039767166651,5.19355369587504,5.11056069390965,5.35870467071387,5.32740800977531,5.19949080793511,5.3214478054808,5.30011305834163,5.34682556066539,5.05911221342725,5.24885955442539,5.1865362332446
"101889_s_at",6.32322503211024,6.8293588923296,7.55765239586181,8.57092079577679,7.95220615716296,8.87590328787093,7.50611335584742,7.85198024291032,8.53396653226518,6.91743300905541,6.90625450560998,7.57419054870769
"101890_f_at",7.84123168916057,7.94938007441968,8.18334086697077,8.24643137323782,8.27105600580273,8.84528146465918,7.93001832408757,7.93578611526151,8.22592846997379,7.87777533236558,7.70245329317445,7.97280374710487
"101891_at",5.59168023854422,5.32987884195751,5.36410775084556,5.53502528991742,5.48258734484221,5.25522019221943,5.43841984905009,5.45290475331715,5.28504589906446,5.49818220505125,5.59860283409444,5.37707769851606
"101892_f_at",7.08603065346182,7.32058420417037,7.64674864434486,6.50870841963412,6.8137736228953,7.65716218944442,6.77114972488335,6.80333987256548,7.246410264341,7.04009480438621,6.78991378854938,7.31393595133482
"101893_r_at",2.6926975519977,2.50457236357151,2.4987990540909,2.55606569162459,2.43791001420958,2.53666850764199,2.55683344990542,2.3879293029272,2.57294791437176,2.50314640773218,2.54202614611292,2.54416511166826
"101894_s_at",6.85881126031961,7.23444532174155,7.49261430830848,6.92718269767113,7.03299467892984,7.46916062011806,6.77819314364227,7.05680049442276,7.36642321290573,7.06192253373432,6.92921199873374,7.37921413585252
"101896_at",5.54792934821702,5.48731636815933,5.34651550804203,5.38632974078318,5.41793780144161,5.37312267575257,5.55524023689719,5.49367102873641,5.3143522890779,5.53629616195884,5.53920848407904,5.3992641760815
"101897_g_at",7.9904718961584,7.94556699603028,7.71183683046093,7.67926887568921,7.75525778083214,7.54541839535178,7.90376991736991,7.90048956093743,7.71984172212083,7.92819750040655,7.91646209218952,7.85142581353673
"101898_s_at",7.14394751081599,6.9169263619753,6.79003235343276,6.90179627384712,6.89863922183264,6.74166513272888,7.11914508012189,6.90905587378754,6.80291505012952,6.99312953210947,6.90246912644974,6.76569173632298
"101899_at",4.58191016916367,4.59387312178953,4.53982473271547,4.58712016698021,4.64871559383506,4.63937635488116,4.62795299709861,4.68469437784999,4.65458893711238,4.63481829888544,4.81623601645109,4.60161571247791
"101900_at",4.75395714388155,4.83924501343367,4.71189610591148,4.54968305691533,4.55579044808401,4.50594470388503,4.69803751615352,4.53675665758956,4.42556234560986,4.70095820727666,4.81708652484268,4.67016094881281
"101901_at",5.46710937352292,5.37646740355177,5.52684718944641,5.4038803936077,5.40331355416627,5.40653640916725,5.48538282793152,5.34842738465372,5.34507702229704,5.62703672573933,5.39774484825741,5.44920581629209
"101902_at",6.38511435601233,6.23532577713694,6.30756863049799,6.56048074876422,6.69591415593881,6.35001542622157,6.28700169312312,6.43920739688439,6.47968154902959,6.25593293196781,6.41387760792413,6.30591411602542
"101903_at",10.0643996822968,10.5936552911041,10.6776242864001,9.72729514887677,10.0852579223209,10.1590244313505,10.0714707765696,9.97235060802228,10.187305790909,10.4788213443408,10.6676672417754,10.6050962739814
"101904_at",6.69096782643574,6.38918218319065,6.29749744949828,6.27165378152909,6.29324688785862,6.23023428216984,6.50474660140558,6.28325393898099,6.112931853181,6.62565327528634,6.51764635635383,6.25793672749241
"101905_at",8.65026449204369,8.60562665440776,8.41968040625353,8.7376143717967,8.68931289800347,8.63869968957315,8.71309412914211,8.66651513524683,8.63327365154856,8.46744955377025,8.48102675584036,8.53465825969461
"101906_at",5.66346897358283,5.60082224320939,5.99220032670307,5.57509689809945,5.86110898577859,6.23233082507847,5.57241126424007,5.71981492918544,6.32032131133347,5.56288185316386,5.41139315126747,5.85396423713237
"101907_s_at",6.36127788070175,6.17286523145553,6.11144296337114,6.13672835504879,6.26126967028131,6.07097801833726,6.31434096481878,6.15240637808158,6.1358042216607,6.24491009921008,6.3782995706655,6.154316618803
"101908_s_at",5.38218640837074,5.34838701549897,5.30280391618993,5.37180338494552,5.31117637510848,5.19011687936387,5.3860212795213,5.31296628121248,5.25839848872679,5.36600229498585,5.37886099337951,5.30404544263096
"101909_f_at",7.0702892165733,8.03779239772226,7.1648444650287,6.60681097555126,6.88290363019464,6.97567188290444,7.14417142937836,6.94227265115769,7.2511798320174,7.17496082898265,7.03503363098548,6.92924695708437
"101910_f_at",7.29681695445117,7.99172889583977,7.51146074324485,6.8872533587137,6.88679263039098,7.01710732781999,7.12581133540859,6.87358076033281,7.43020940411468,7.38291559556646,7.08896511097356,6.89767625474743
"101912_at",5.44842944548258,5.27433368329258,5.3162583549692,5.33365122834543,5.4189039249842,5.51273934324555,5.46515769149677,5.52119955944311,5.56095299467299,5.22842364080932,5.40747249719673,5.29405939508894
"101913_at",6.17380118095994,6.01169410021943,5.9027134382824,6.14946929049882,6.05327572613647,6.07983299336003,6.17082443651132,6.12001348351387,6.0898684750668,6.09466601391087,6.04095613488893,6.09622034000273
"101914_at",7.6198042746735,7.72137223939977,8.13309560358118,8.08586122898718,7.90887660709776,8.54444277610628,7.80210110294324,7.93646435196043,8.12231720602413,7.60835862447414,7.64081253411869,7.94297867392408
"101916_at",8.24152023021409,8.35890113578444,8.19236483409417,8.53828490758046,8.48665168439891,8.16581873227739,8.4937468234636,8.50779896215158,8.21764084305938,8.43655570882053,8.44157788220843,8.25766136284947
"101917_at",3.9947039298281,3.72247216226879,3.70281863200282,3.78270947919879,3.78965680943662,3.73591374405509,3.77839594970695,3.69577251572481,3.79709437244895,3.77052826426751,3.90939670758843,3.81012702023191
"101918_at",6.87619579804515,6.83015656227418,6.86382148234814,6.75921387501191,6.75174366452793,6.61558337397834,6.92854129023743,6.85576654653078,6.80153325552354,6.7913137132072,6.93188421051791,6.83490228166529
"101919_at",6.7258327697151,6.88017737877241,7.18167262983573,7.05263403400136,7.00776048002941,7.5066862797084,6.81067634754386,7.1091506682226,7.27446912252294,6.80351747868816,6.46580644295419,7.02620156076261
"101920_at",4.27874424970127,3.91631877574641,4.05696559374704,4.05392784989583,4.04986714491319,3.82352860184766,4.06509688423231,3.89398450482775,3.93760939450238,4.10373332617639,4.11034297630147,3.97766394645624
"101921_at",7.48749253115347,7.71794453214716,7.63917970249877,7.84801529850236,7.74977898354854,7.58747845573886,7.62487959890272,7.70551107514835,7.65632561182214,7.75236361473636,7.58426789341336,7.71609451213145
"101922_at",8.07419553528917,7.98170122495486,8.1958603447689,8.17217022403765,8.03400942929696,8.38706578457278,7.9629523483741,8.23225932102345,8.15414504116863,7.83240982084715,7.89090999947416,8.05123286083549
"101923_at",6.76302194338457,6.71504535886837,6.47134286435369,6.35723383109702,6.29928031100101,6.63926890790952,5.9761015668245,6.04471684519543,6.39955603419773,6.66179378352523,6.50079482579924,6.54203155051554
"101924_at",6.34106003821728,6.10822231513237,5.94636158132688,5.93546510960075,6.03972339228246,5.8571025396446,6.22771568970101,6.14448579817236,5.73813827786272,6.10587979189115,6.13649888169021,5.99688766154228
"101926_at",7.43406759613141,7.28175520702371,7.11269299645745,7.31114019175879,7.28409397888741,7.13257053167212,7.25452116934576,7.23756142523909,7.03644992109508,7.29968908778847,7.26929723776809,7.18265058407803
"101927_at",8.99484332537667,8.7833358152048,8.57255629295982,8.91817169274901,8.92870450461761,8.70419591277703,9.05275710387951,8.88771201221083,8.63469162600586,8.92423030726105,9.01617842554277,8.75044652905137
"101928_at",7.50074767374965,7.20207980118228,7.14823617010753,7.13300557489761,7.18700905848279,7.03476998604447,7.28643810653519,7.16533841231892,7.1069792211518,7.20522807278993,7.20120867125111,7.16502997459321
"101929_at",10.1117502183194,10.2257812877753,10.4497720817287,9.61615627650707,9.61012804467623,9.61752024857624,9.83218957184283,9.59396464259659,9.64179599192378,10.1874996892776,10.3224026428224,10.5341793088353
"101930_at",9.21219896563585,9.83938768923517,10.0667392233705,10.0180669327435,9.67205242366237,9.49918431480043,9.87010885076127,9.59720437551744,10.137621119621,9.81046573906022,10.0894136625425,10.4313943230246
"101931_at",7.31086785337863,7.4590479818682,7.74299351709872,7.30012459492792,7.4959774811771,7.78589680387832,7.3603647719789,7.44015691843317,7.70812868579202,7.50756741558874,7.38519919039939,7.57554837765262
"101932_at",5.97463030424199,5.92199081473523,5.79016339917867,5.75264288672467,5.78894752796177,5.72374453431007,5.82750888822794,5.80057563316846,5.7150688916321,5.96581831854688,5.75764820667163,5.70316015586532
"101933_at",7.58100677795043,8.09671839810368,9.01666399902569,7.57101509435734,7.85699883616622,8.49730670355416,7.75792811238966,7.76247632383554,8.75669301879269,7.78648545467346,8.23883194266969,9.33719063739635
"101934_at",8.38304500800183,8.59586059285222,8.81905908131172,8.06055421029623,8.2704224137432,8.70945418456542,8.23693004367546,8.40411896615603,8.46539787399304,8.5346227399652,8.66068803571975,8.80192371422866
"101936_at",7.50544045443249,7.52226210635094,8.00632568277506,8.10530920588054,7.7779947698567,8.66392579540209,7.70322209715931,7.86070599363815,8.14486187327248,7.73696666067563,7.44418535588001,7.90984358754915
"101937_s_at",6.14072845978174,6.54712436410005,6.60248268933378,7.10091411798811,6.89868747675422,7.20564349981294,6.66068650679741,6.98762654710893,7.08312408350059,6.62896614744955,6.64808567512014,6.63135036562129
"101938_at",7.04712968224883,6.71882556511062,6.50703792091405,6.6929787212812,6.7905341719903,6.42078207616922,6.7928261425567,6.63837525203312,6.51656529218686,6.72256868358343,6.6968227783809,6.60241339054085
"101939_at",9.12446876802695,9.04099185243241,9.17500806437836,8.83981112321028,9.12659874847659,9.56300096289533,8.81078626959235,9.01672536667866,9.02059201658754,8.79888511376796,8.87340029597987,9.07257061468098
"101940_at",7.68696516999036,7.80023027499084,7.61605948880709,7.6450983007627,7.72466481972319,7.6224231752353,7.79535633800417,7.69706786607196,7.72888058700595,7.79611758644258,7.67441861992475,7.68697816256451
"101942_at",8.36649171842458,8.33538848772122,8.26532419343834,8.34838987503742,8.3689374416707,8.16726159468037,8.31117073865277,8.35597472141181,8.17470539599342,8.42366016173856,8.39334825415602,8.24846813585657
"101943_at",8.50648979533078,8.69386859407931,9.08902765627408,8.81415792245874,8.85764378475295,9.25186907106229,8.5311119149498,8.85033901888997,9.12408943794776,8.61171692805889,8.65700501045056,8.87991012262893
"101944_at",8.65079964041553,8.73937397984193,8.83149816476161,8.62952479527122,8.96309217713025,9.01587725456192,8.61906340973046,8.82167087265237,8.84448355888306,8.63527130125818,8.83014032763229,8.89494414366023
"101945_g_at",4.4521769639926,4.76585427626484,5.03448888725083,4.86252856149338,5.26103723185815,5.30722897717818,4.69230424650712,5.12014030533862,5.14619060997263,4.65900298180821,4.96598506526184,5.00935877286738
"101946_at",6.37030216293867,7.07961377294077,7.44719563219953,6.75512301787415,7.37210854573999,7.84216564411024,6.69570489523896,7.19301375039685,7.36265235979164,6.59996635286778,6.92516517512238,7.29445449848798
"101947_at",7.50723169901987,7.76787525885998,7.72574951613635,8.08292844337124,8.02948263406203,7.64141979408971,7.86614929331614,8.08101923677613,7.94892073453774,7.93003206574353,7.64275055817661,7.69067294319026
"101948_at",4.76699593485281,4.87255978685306,4.66950316068112,4.50505871667173,4.61902474823744,5.20545928015178,4.61740090729896,4.81276102879083,5.18937941559023,4.64716697332241,4.69113677876157,4.7485343932147
"101949_at",7.88774699017344,7.69899081497736,7.74444402998998,7.67691353508364,7.6792648661767,7.53617225131772,7.82404899955257,7.69137893758903,7.71961383276525,7.74387937613437,7.83583075718167,7.74256483875244
"101950_at",4.51145459770257,4.31413400633311,4.26214171292416,4.48685748303742,4.38276314204586,4.21864871136704,4.46427162303424,4.40369023337444,4.20831281369789,4.61469419706007,4.42727884912522,4.37418515290875
"101952_at",6.21793134704826,5.93068629846183,5.88775785384861,6.15005629980895,5.99168550643843,5.97229152664451,6.18357545206323,6.07123194704885,5.97590085467036,6.21841701257277,5.99726413727172,5.8906917772577
"101953_at",3.8568353306677,3.74425751376444,3.54264305249143,3.88363535797049,3.68813320617611,3.66202930484081,3.7942553363196,3.70043763427022,3.70168382208862,3.86362090100116,3.68671140596282,3.56372040789954
"101954_at",7.86886388876928,8.08931618950047,8.60545673648734,7.99827570601083,7.97192585059414,9.14153723919481,7.87662603841324,8.0446422331886,8.71191938412825,7.97138853578744,8.03406421429052,8.2889472241705
"101955_at",8.57175069970149,9.10729041762856,9.34607561233658,9.12581630476989,9.1148629635032,9.50511775544463,8.54839170105014,8.88224175804562,9.24986599686416,8.72222926081137,8.74895235846236,9.06723655999582
"101956_at",6.95081390664728,6.93535446784678,6.6770633665992,6.85221974506507,6.88927073494202,6.64104417514057,6.9869573692733,6.8457206543978,6.6766092175731,6.82262425591962,6.83346830952271,6.91975068905326
"101957_f_at",7.58063852750596,7.54729670647048,7.63748860059499,7.50562975466969,7.4186580312102,7.59355148040871,7.54237450275629,7.36450827511301,7.48690395772249,7.55958795768436,7.61106368156773,7.63367113283112
"101958_f_at",6.26748071191439,6.56556722036548,7.15924767251897,6.38809613086456,6.51192244847288,7.36424858656084,6.35316525341002,6.50674962090793,6.84031325220055,6.47354981187557,6.32388741931897,6.91470864778162
"101959_r_at",8.1815363641259,8.21697156538878,8.78884227763535,8.18297587284334,8.05548970100699,8.79055198408706,8.07905330371735,8.03718285813954,8.36708782656182,8.10696410376233,8.23035499464918,8.60866314074699
"101960_at",6.40766149103802,6.77230325782871,6.89591021038827,6.632851329302,6.61297031517927,6.90393659105597,6.33748690532921,6.53546132430547,6.79521190325055,6.61211316147201,6.39758172651926,6.53967407884325
"101961_at",7.77556564422623,8.05849414576816,8.00612665111831,8.35912443679416,8.13938883624851,8.04657944877104,7.9119101589419,8.10157698831961,8.06140671485743,7.92163716982009,8.02152981794515,7.98532942860571
"101962_at",8.50405000175737,8.84039097015831,8.56388906181979,8.42222593850186,8.50170116239419,8.3236092392297,8.46832231558909,8.59519768684654,8.41074947711458,8.66752988376315,8.57652244101762,8.47514093788227
"101963_at",8.27149066383721,8.61536076613568,8.79094495423927,9.28197831421179,9.91240600631823,9.22705317009585,8.84503578738745,9.02516280297004,9.50629101637266,8.48121388772453,8.47097804475375,8.8510995597771
"101964_at",7.5777882460997,7.69307828669374,7.74961282953437,7.91050487482229,7.88496217118255,7.8414553951078,7.78153060718411,7.91964367413496,7.91873243828261,7.81808476230263,8.00335513810813,7.85506531006268
"101965_at",7.2810847743311,7.27806507300545,7.71754561704521,7.65583639923247,7.71746753709261,8.2456604400706,7.30355976476453,7.11071177259106,8.03418758707795,7.23512711274228,7.1613200386318,7.40164981334266
"101966_s_at",6.73574038540589,6.98522740522832,7.25350123061395,7.26842000197905,7.68347768452292,7.8855900813574,7.07220546006046,7.2331932918563,7.57392684740728,6.888682281463,7.00462699211718,7.19993381263543
"101967_at",8.17046963899243,8.06358110555432,7.93220838035668,8.05297057013611,8.00443301970212,8.01975614211962,8.14768185887746,8.04428132110787,7.86802588863425,8.07407136054678,8.12845671192948,7.94289283502074
